MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"1","충주","성인","일반","22","관리자","3등급","20250203","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:달리기,계단 뛰어 오르기,스텝퍼 옆으로 뛰어넘기,앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,버피운동 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭","M"
"1","경산","성인","일반","19","관리자","3등급","20250203","준비운동:넙다리 뒤쪽 스트레칭 / 본운동:윗몸 말아 올리기,윗몸올리기  / 정리운동:하지 루틴 스트레칭2","M"
"3","목포","어르신","일반","67","관리자","참가","20250203","준비운동:목 스트레칭,가슴 스트레칭,팔꿈치 맞닿아 원그리기 / 본운동:등/어깨 뒤쪽 스트레칭,옆구리 스트레칭,몸 앞으로 굽히기,내전근 스트레칭 / 정리운동:발가락 폄근 스트레칭,비복근 스트레칭,짐볼 앞으로 밀기,짐볼 양옆으로 굴리기","M"
"1","충주","성인","일반","22","관리자","참가","20250203","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:달리기,실내 자전거타기,스텝퍼 옆으로 뛰어넘기,앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,버피운동 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭","M"
"4","스포원(금정)","성인","일반","38","관리자","1등급","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","F"
"2","광주","어르신","출장","76","관리자","참가","20250203","준비운동:골반 스트레칭2,팔 교대로 올리기,목 스트레칭,엉덩이 스트레칭2 / 본운동:덤벨 잡고 뒤꿈치 들기,의자잡고 후방으로 무릎 굽혀 들기,의자 잡고 전방으로 무릎 굽혀 들기,의자 이용 중심 잡기 루틴 운동 / 정리운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,대퇴사두근 스트레칭,종아리 스트레칭","F"
"2","동구(광주)","성인","일반","23","관리자","참가","20250203","준비운동:실외 자전거타기,실내 자전거타기,트레드밀에서 걷기 / 본운동:누워서 배가로근 수축 I,앉았다 일어서기,턱걸이,바벨 끌어당기기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"6","달서","어르신","일반","67","관리자","3등급","20250203","준비운동:몸통 비틀기,등 대고 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기 ,덤벨 잡고 앉았다 일어서기,바벨 잡고 들어올리기,앉아서 다리 펴기,엎드려서 다리 굽히기  / 정리운동:대퇴이두근 스트레칭2,엉덩이 스트레칭,대퇴사두근 스트레칭,엉덩이 스트레칭2","F"
"8","스포원(금정)","성인","일반","22","관리자","참가","20250203","준비운동:가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭,허리 스트레칭,배스트레칭 / 본운동:자가근막이완술 루틴 스트레칭,소파를 이용한 윗몸올리기,엎드려 버티기,옆으로 누워 버티기 / 정리운동:옆구리 스트레칭,엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭","M"
"1","남구(울산)","어르신","일반","66","관리자","3등급","20250203","준비운동:고정식 트레드밀에서 걷기 / 본운동:바벨 잡고 들어올리기,바벨 당겨 올리기 / 정리운동:고정식 자전거 타기","M"
"3","창원마산회원","성인","일반","19","관리자","참가","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭,걷기 / 본운동:윗몸 말아 올리기,앉았다 일어서기,윗몸올리기 ,엎드려 버티기,달리기 / 정리운동:하지 루틴 스트레칭1,전신 루틴 스트레칭","M"
"1","광주","어르신","출장","86","관리자","참가","20250203","준비운동:전신 루틴 스트레칭,베개 밟고 대각방향으로 서기,베개 밟고 측면으로 양팔 들기,베개 밟고 위로 양팔 들기 / 본운동:의자 이용 중심 잡기 루틴 운동,고정식 자전거 타기,앞뒤로 한발씩 걷기,옆으로 걷기,의자 이용하기,물속에서 걷기,목봉잡고 앉았다 일어나기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭","F"
"3","성동","성인","일반","20","관리자","3등급","20250203","준비운동:바벨 끌어당기기","F"
"1","제주","성인","일반","19","관리자","2등급","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭 ,작은 공을 이용한 동적 루틴 스트레칭  / 본운동:맨몸운동  루틴프로그램,박스 운동  루틴프로그램,웨이트 트레이닝  루틴프로그램 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","제주","성인","일반","19","관리자","참가","20250203","본운동:매달려서 다리 들기,매달려서 뒤로 팔굽혀 펴기,턱걸이 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","창원","성인","일반","20","관리자","참가","20250203","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,팔벌려뛰기,버피운동,점프 팔굽혀펴기,달리기,실내 자전거타기,줄넘기,계단 뛰어 오르기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"9","안산","성인","일반","22","관리자","참가","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:스텝퍼 옆으로 뛰어넘기,앉았다 일어서면서 점프하기,버피운동,달리기,계단 올라갔다 내려오기,계단 뛰어 오르기 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭","M"
"4","부천","성인","일반","19","관리자","3등급","20250203","준비운동:달리기,실내 자전거타기,트레드밀에서 걷기 / 본운동:서서 뒤꿈치 들기,발등굽힘/발바닥굽힘,누워서 배가로근 수축 I / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"1","미추홀","성인","일반","61","관리자","2등급","20250203","준비운동:달리기,계단 올라갔다 내려오기","M"
"1","안산","성인","일반","29","관리자","참가","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸올리기 ,엎드려 버티기,누워서 다리 들어올리기,손목 펴기/굽히기,달리기 / 정리운동:전신 루틴 스트레칭","F"
"1","미추홀","성인","일반","61","관리자","참가","20250203","준비운동:걷기,실외 자전거타기,실내 자전거타기,줄넘기 / 본운동:달리기,실외 자전거타기,실내 자전거타기,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭","M"
"3","사천","어르신","일반","66","관리자","1등급","20250203","준비운동:등/어깨 뒤쪽 스트레칭,내전근 스트레칭,어깨 뒤쪽 스트레칭 / 본운동:의자 이용 중심 잡기 루틴 운동,사다리 이용 루틴 운동,바벨 잡고 들어올리기 / 정리운동:고정식 트레드밀에서 걷기,스텝박스","M"
"1","의정부","성인","일반","49","관리자","참가","20250203","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동,달리기,실내 자전거타기,줄넘기,수영 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"1","의정부","성인","일반","36","관리자","3등급","20250203","준비운동:달리기,실내 자전거타기,스텝퍼 뛰어서 오르내리기 / 본운동:버피운동,앉았다 일어서기,한발 앞으로 내밀고 앉았다 일어서기,매달려서 다리 들기,매달려서 뒤로 팔굽혀 펴기,팔굽혀펴기(무릎대고 실시) / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭","M"
"5","동구(광주)","어르신","일반","75","관리자","2등급","20250203","본운동:탄력밴드 측면으로 당기기,탄력밴드 후방 측면으로 당기기","F"
"1","북구(광주)","성인","일반","20","관리자","참가","20250203","준비운동:하지 루틴 스트레칭1,전신 루틴 스트레칭 / 본운동:턱걸이,매달려서 다리 들기,원판던지기,스텝퍼 오르내리기,버피운동 / 정리운동:등/어깨 뒤쪽 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","화성","성인","일반","58","관리자","참가","20250203","준비운동:동적 스트레칭 루틴프로그램 / 본운동:누워서 배가로근 수축 II,윗몸올리기 ,조깅 / 정리운동:허리 스트레칭,배스트레칭","M"
"3","동구(인천)","성인","일반","19","관리자","참가","20250203","준비운동:전신 루틴 스트레칭 / 본운동:윗몸올리기 ,엎드려 버티기,누워서 다리 좌우로 움직이기,누워서 공들고 몸 기울이기,달리기,줄넘기,계단 뛰어 오르기,앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기 / 정리운동:하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","강북","성인","일반","56","관리자","1등급","20250203","준비운동:전신 루틴 스트레칭 / 본운동:계단 올라갔다 내려오기,빠르게 걷기,달리기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭","F"
"5","강북","어르신","일반","74","관리자","참가","20250203","준비운동:대퇴이두근 스트레칭,대퇴이두근 스트레칭2 / 본운동:균형 걷기,고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스","M"
"1","KSPO송파별관(어르신)","어르신","일반","67","관리자","3등급","20250203","준비운동:목 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:바벨 잡고 들어올리기,몸통 들어올리기,고정식 트레드밀에서 걷기,스텝박스 오르내리기 ,고정식 자전거 타기 / 정리운동:어깨 스트레칭,등 대고 대퇴이두근 스트레칭,고관절 스트레칭,대퇴이두근 스트레칭2","M"
"1","세종","성인","일반","61","관리자","2등급","20250203","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,스텝퍼 오르내리기,버피운동 / 정리운동:전신 루틴 스트레칭","F"
"1","양평","성인","일반","60","관리자","3등급","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:윗몸 말아 올리기,앉았다 일어서기,엎드려 버티기,줄넘기 / 정리운동:하지 루틴 스트레칭1,전신 루틴 스트레칭","M"
"1","성동","성인","일반","61","관리자","2등급","20250203","준비운동:전신 루틴 스트레칭 / 본운동:한발 앞으로 내밀고 앉았다 일어서기,의자에 한 다리 올리고 앉앗다 일어서기,바벨 끌어당기기,허리 굽혀 덤벨 들기 / 정리운동:전신 루틴 스트레칭","M"
"1","화성","성인","일반","46","관리자","3등급","20250203","준비운동:가슴/어깨 앞쪽 스트레칭 / 본운동:걷기,달리기,실내 자전거타기,트레드밀에서 걷기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"6","성남","어르신","일반","81","관리자","2등급","20250203","준비운동:어깨 스트레칭,몸통 비틀기,고관절 스트레칭 / 본운동:앉아서 다리 펴기,엎드려서 다리 굽히기 ,앉아서 다리 밀기 ,덤벨 잡고 뒤꿈치 들기 / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭","M"
"1","서대문","성인","일반","33","관리자","참가","20250203","준비운동:좌식생활자를 위한 동적 루틴 스트레칭  / 본운동:바벨 끌어당기기,바벨들어올리기,앉았다 일어서기 / 정리운동:하지 루틴 스트레칭1,상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"4","중구(서울)","성인","일반","60","관리자","3등급","20250203","준비운동:전신 루틴 스트레칭 / 본운동:허리 굽혀 덤벨 들기,한발 앞으로 내밀고 앉았다 일어서기,고정한 상태에서 덤벨 들고 팔꿈치 굽히기,의자에 한 다리 올리고 앉앗다 일어서기 / 정리운동:전신 루틴 스트레칭","M"
"4","서대문","성인","일반","64","관리자","2등급","20250203","준비운동:전신 루틴 스트레칭 / 본운동:서서 다리로 탄력밴드 당기기 II,서서 탄력밴드 당겨내리기/올리기,윗몸 말아 올리기","M"
"1","미추홀","청소년","일반","18","관리자","참가","20250203","준비운동:엎드려 한발 원 그리기,발 끝 당기기,나비자세,전완대고 버티기,맨몸운동  루틴프로그램,저항밴드 운동  루틴프로그램 / 본운동:걷기,조깅,자전거타기,줄넘기 운동 / 정리운동:왜가리 자세,아기자세,휴식자세,결가부좌","M"
"1","연제","어르신","일반","78","관리자","2등급","20250203","준비운동:고정식 트레드밀에서 걷기,고정식 자전거 타기 / 본운동:앉아서 다리 펴기,누워서 가슴 밀기,서서 팔꿈치 펴기 / 정리운동:등 스트레칭,가슴 스트레칭,허리 스트레칭,대퇴이두근 스트레칭","M"
"1","KSPO송파","성인","일반","20","관리자","참가","20250203","준비운동:진자운동","M"
"1","강북","어르신","일반","86","관리자","2등급","20250203","준비운동:전신 루틴 스트레칭 / 본운동:걷기,계단 오르기,나비자세,왜가리 자세 / 정리운동:전신 루틴 스트레칭","M"
"1","서구(대전)","성인","일반","63","관리자","2등급","20250203","준비운동:유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:달리기,줄넘기,수영,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,버피운동,점프 팔굽혀펴기,트레드밀에서 걷기 / 정리운동:전신 루틴 스트레칭,걷기","M"
